Taxa,Flowering_BLUE
PHN11_PHW65_0180/PHT69,63.35481626691905
PHN11_PHW65_0184/LH195,65.91176471739854
PHN11_PHW65_0184/PHT69,64.13833051407302
PHN11_PHW65_0189/LH195,65.8387754773865
PHN11_PHW65_0189/PHT69,62.95891295072021
PHN11_PHW65_0190/LH195,66.28738801617573
PHN11_PHW65_0190/PHT69,64.19753186424914
PHN11_PHW65_0194/LH195,66.56233817526187
PHN11_PHW65_0194/PHT69,62.59967092870582
PHN11_PHW65_0205/LH195,66.88044645900857
PHN11_PHW65_0205/PHT69,63.35635440884966
PHN11_PHW65_0206/LH195,66.00236447151062
PHN11_PHW65_0206/PHT69,63.94683669477862
PHN11_PHW65_0209/LH195,66.73592821079332
PHN11_PHW65_0209/PHT69,63.63021291218847
PHN11_PHW65_0211/LH195,64.18827471062515
PHN11_PHW65_0211/PHT69,61.18752799563513
PHN11_PHW65_0212/LH195,66.00986095095142
PHN11_PHW65_0212/PHT69,63.446422301858334
PHN11_PHW65_0216/LH195,66.26532084939957
PHN11_PHW65_0216/PHT69,63.769106942587264
PHN11_PHW65_0217/LH195,66.31349898434382
PHN11_PHW65_0217/PHT69,62.975711354152956
PHN11_PHW65_0221/LH195,67.40964778117417
PHN11_PHW65_0221/PHT69,63.99261556298693
PHN11_PHW65_0223/LH195,66.87168806105281
PHN11_PHW65_0223/PHT69,63.52943926353248
PHN11_PHW65_0224/LH195,65.76121831638511
PHN11_PHW65_0224/PHT69,62.82049321634676
PHN11_PHW65_0225/LH195,67.12466907534939
PHN11_PHW65_0225/PHT69,63.73680660061801
PHN11_PHW65_0227/LH195,66.0409768881502
PHN11_PHW65_0227/PHT69,62.14067890957658
PHN11_PHW65_0237/LH195,68.1844156839069
PHN11_PHW65_0237/PHT69,63.7830352840486
PHN11_PHW65_0241/LH195,67.41882719039997
PHN11_PHW65_0241/PHT69,64.5841355347878
PHN11_PHW65_0242/LH195,66.45936795531942
PHN11_PHW65_0242/PHT69,63.92077781383566
PHN11_PHW65_0245/LH195,67.2331330578286
PHN11_PHW65_0245/PHT69,63.195751410160604
PHN11_PHW65_0248/LH195,66.1032692661553
PHN11_PHW65_0248/PHT69,63.05840149505008
PHN11_PHW65_0250/LH195,65.65211927339313
PHN11_PHW65_0250/PHT69,63.23493938221573
PHN11_PHW65_0251/LH195,65.90170106092607
PHN11_PHW65_0251/PHT69,63.18897632483546
PHN11_PHW65_0256/LH195,66.41967490733865
PHN11_PHW65_0256/PHT69,63.57439035882564
PHN11_PHW65_0257/LH195,65.71997162365574
PHN11_PHW65_0257/PHT69,63.63896655003378
PHN11_PHW65_0258/LH195,65.68744002752894
PHN11_PHW65_0258/PHT69,61.899593791346476
PHN11_PHW65_0260/LH195,68.28109223786475
PHN11_PHW65_0260/PHT69,63.378857972930255
PHN11_PHW65_0261/LH195,66.28928197567727
PHN11_PHW65_0261/PHT69,62.608720674387115
PHN11_PHW65_0266/LH195,66.23349704711038
PHN11_PHW65_0266/PHT69,62.83821140597773
PHN11_PHW65_0267/LH195,66.80476663093559
PHN11_PHW65_0267/PHT69,62.42739320268143
PHN11_PHW65_0274/LH195,65.98368038160307
PHN11_PHW65_0274/PHT69,63.016528382256055
PHN11_PHW65_0275/LH195,67.31282020243178
PHN11_PHW65_0275/PHT69,63.167442347846546
PHN11_PHW65_0276/LH195,66.34279812210777
PHN11_PHW65_0276/PHT69,63.408628877573264
PHN11_PHW65_0277/LH195,65.75533638360666
PHN11_PHW65_0277/PHT69,62.53874044229159
PHN11_PHW65_0278/LH195,66.55176613553493
PHN11_PHW65_0278/PHT69,63.57930817672366
PHN11_PHW65_0279/LH195,66.29975076832349
PHN11_PHW65_0279/PHT69,64.19996397188673
PHN11_PHW65_0282/LH195,66.96751327237413
PHN11_PHW65_0282/PHT69,63.87803181447875
PHN11_PHW65_0284/LH195,65.68920361218359
PHN11_PHW65_0284/PHT69,61.94206940327771
PHN11_PHW65_0285/LH195,66.14001904814752
PHN11_PHW65_0285/PHT69,63.196278380208476
PHN11_PHW65_0286/LH195,66.5682456242064
PHN11_PHW65_0286/PHT69,63.17162962532687
PHN11_PHW65_0288/LH195,67.05392768432866
PHN11_PHW65_0288/PHT69,64.27469492024767
PHN11_PHW65_0291/LH195,66.49488113629381
PHN11_PHW65_0291/PHT69,62.326222705306876
PHN11_PHW65_0294/LH195,65.54186497371303
PHN11_PHW65_0294/PHT69,63.71380276200506
PHN11_PHW65_0300/LH195,67.40865016117601
PHN11_PHW65_0300/PHT69,64.01782413502409
PHN11_PHW65_0301/LH195,66.678383950297
PHN11_PHW65_0301/PHT69,63.257406836522904
PHN11_PHW65_0302/LH195,66.24514571038056
PHN11_PHW65_0302/PHT69,64.23255772305404
PHN11_PHW65_0303/LH195,66.18169147222197
PHN11_PHW65_0303/PHT69,62.69790344070579
PHN11_PHW65_0305/LH195,65.42780809344269
PHN11_PHW65_0305/PHT69,61.377842360954816
PHN11_PHW65_0307/LH195,66.65250733878477
PHN11_PHW65_0307/PHT69,63.29356340522024
PHN11_PHW65_0310/LH195,66.21955161949327
PHN11_PHW65_0310/PHT69,63.041869876692395
PHN11_PHW65_0312/LH195,66.24621902177458
PHN11_PHW65_0312/PHT69,63.30595209191006
PHN11_PHW65_0315/LH195,67.52635641314441
PHN11_PHW65_0315/PHT69,64.46073238452406
PHN11_PHW65_0316/LH195,65.46929226549838
PHN11_PHW65_0316/PHT69,62.62845828130735
PHN11_PHW65_0319/LH195,65.93418667532339
PHN11_PHW65_0319/PHT69,63.16929449072542
PHN11_PHW65_0320/LH195,65.84036284290231
PHN11_PHW65_0320/PHT69,62.082563294390894
PHN11_PHW65_0322/LH195,66.37747975593857
PHN11_PHW65_0322/PHT69,63.25631229477517
PHN11_PHW65_0323/LH195,67.62157737937584
PHN11_PHW65_0323/PHT69,63.82526074209799
PHN11_PHW65_0328/LH195,67.68664687465804
PHN11_PHW65_0328/PHT69,64.01321759775902
PHN11_PHW65_0329/LH195,65.19808622735371
PHN11_PHW65_0329/PHT69,62.19752477282056
PHN11_PHW65_0333/LH195,66.18740637013724
PHN11_PHW65_0333/PHT69,63.624465644395194
PHN11_PHW65_0336/LH195,66.5148833571427
PHN11_PHW65_0336/PHT69,63.68645646213063
PHN11_PHW65_0341/LH195,66.1154509262987
PHN11_PHW65_0341/PHT69,63.56346348338933
PHN11_PHW65_0343/LH195,65.01626589188305
PHN11_PHW65_0343/PHT69,60.88181144960108
PHN11_PHW65_0344/LH195,66.92338217803038
PHN11_PHW65_0344/PHT69,63.47353741052625
PHN11_PHW65_0345/LH195,65.67862390061195
PHN11_PHW65_0345/PHT69,62.11314952045127
PHN11_PHW65_0346/LH195,66.42442110849443
PHN11_PHW65_0346/PHT69,64.02592599670312
PHN11_PHW65_0347/LH195,67.24840179749643
PHN11_PHW65_0347/PHT69,63.38000730220715
PHN11_PHW65_0352/LH195,66.90813534406277
PHN11_PHW65_0352/PHT69,64.06579765764808
PHN11_PHW65_0353/LH195,66.424960580182
PHN11_PHW65_0353/PHT69,62.753092645129385
PHN11_PHW65_0354/LH195,66.77820989015879
PHN11_PHW65_0354/PHT69,63.52687296902933
PHN11_PHW65_0355/LH195,66.10439214891981
PHN11_PHW65_0355/PHT69,62.64634985095938
PHN11_PHW65_0358/LH195,65.68454727376685
PHN11_PHW65_0358/PHT69,63.33900902957972
PHN11_PHW65_0359/LH195,67.0593866726651
PHN11_PHW65_0359/PHT69,63.83936417100287
PHN11_PHW65_0360/LH195,66.52581892257979
PHN11_PHW65_0360/PHT69,63.24655454943516
PHN11_PHW65_0365/LH195,65.77771867236241
PHN11_PHW65_0365/PHT69,63.440022795778795
PHN11_PHW65_0369/LH195,65.927072998569
PHN11_PHW65_0369/PHT69,63.901420707034646
PHN11_PHW65_0372/LH195,65.2131989351014
PHN11_PHW65_0372/PHT69,62.90667956706922
PHN11_PHW65_0374/LH195,66.9399905080618
PHN11_PHW65_0374/PHT69,64.26743974843443
PHN11_PHW65_0378/LH195,65.80522205356712
PHN11_PHW65_0378/PHT69,63.65649801848771
PHN11_PHW65_0382/LH195,66.71465562822527
PHN11_PHW65_0382/PHT69,62.7821005434582
PHN11_PHW65_0385/LH195,66.20677231485232
PHN11_PHW65_0385/PHT69,63.46490005246966
PHN11_PHW65_0386/LH195,65.7978166979912
PHN11_PHW65_0386/PHT69,63.17423971895781
PHN11_PHW65_0387/LH195,65.4785037974503
PHN11_PHW65_0387/PHT69,62.65870478460065
PHN11_PHW65_0390/LH195,66.9530042746895
PHN11_PHW65_0390/PHT69,64.70516796652228
PHN11_PHW65_0393/LH195,67.51517082394648
PHN11_PHW65_0393/PHT69,63.879502581147655
PHN11_PHW65_0395/LH195,66.71304453504739
PHN11_PHW65_0395/PHT69,63.61160726256898
PHN11_PHW65_0398/LH195,66.01554932612699
PHN11_PHW65_0398/PHT69,63.44168115124059
PHN11_PHW65_0402/LH195,64.84497173595992
PHN11_PHW65_0402/PHT69,62.51932226824246
PHN11_PHW65_0408/LH195,66.8772675218413
PHN11_PHW65_0408/PHT69,63.834809533780955
PHN11_PHW65_0410/LH195,66.2781828696645
PHN11_PHW65_0410/PHT69,62.867620567025014
PHN11_PHW65_0418/LH195,66.17997911006562
PHN11_PHW65_0418/PHT69,61.93589401529937
PHN11_PHW65_0421/LH195,66.38500328753425
PHN11_PHW65_0421/PHT69,63.3444399596301
PHN11_PHW65_0422/LH195,65.52025132419904
PHN11_PHW65_0422/PHT69,62.35042738199169
PHN11_PHW65_0423/LH195,68.0430503861361
PHN11_PHW65_0423/PHT69,64.24858013260351
PHN11_PHW65_0424/LH195,66.61677974108213
PHN11_PHW65_0424/PHT69,63.217849543699984
PHN11_PHW65_0427/LH195,65.37473648090032
PHN11_PHW65_0427/PHT69,62.05902284746581
PHN11_PHW65_0431/LH195,66.99012688742287
PHN11_PHW65_0431/PHT69,63.59567065884023
PHN11_PHW65_0432/LH195,65.8419346244659
PHN11_PHW65_0432/PHT69,64.77650631803645
PHN11_PHW65_0443/LH195,66.04054509739171
PHN11_PHW65_0443/PHT69,63.081613496804565
PHN11_PHW65_0448/LH195,66.6698825426282
PHN11_PHW65_0448/PHT69,64.26680957098142
PHN11_PHW65_0451/LH195,65.99942102359198
PHN11_PHW65_0451/PHT69,63.04929088018411
PHN11_PHW65_0453/LH195,66.62236822178276
PHN11_PHW65_0453/PHT69,64.79623587397292
PHN11_PHW65_0455/LH195,67.68465403868142
PHN11_PHW65_0455/PHT69,65.08520107814817
PHN11_PHW65_0464/LH195,65.18477952870404
PHN11_PHW65_0464/PHT69,62.03754523915655
PHN11_PHW65_0470/LH195,65.35006001708373
PHN11_PHW65_0470/PHT69,62.50894692356894
PHN11_PHW65_0478/LH195,66.5747282937147
PHN11_PHW65_0478/PHT69,64.31427060951137
PHN11_PHW65_0481/LH195,64.66289331523393
PHN11_PHW65_0481/PHT69,62.81950229822885
PHN11_PHW65_0486/LH195,66.45293702106419
PHN11_PHW65_0486/PHT69,64.04462417073763
PHN11_PHW65_0491/LH195,67.07313925460033
PHN11_PHW65_0491/PHT69,64.31491570149254
PHN11_PHW65_0494/LH195,66.32672289717561
PHN11_PHW65_0494/PHT69,63.53424750635166
PHN11_PHW65_0496/LH195,66.70712457187697
PHN11_PHW65_0496/PHT69,62.50656966854674
PHN11_PHW65_0499/LH195,66.3922942162398
PHN11_PHW65_0499/PHT69,63.40466961615292
PHN11_PHW65_0512/LH195,66.91608684098973
PHN11_PHW65_0512/PHT69,63.534435206752676
PHN11_PHW65_0514/LH195,65.62650448317011
PHN11_PHW65_0514/PHT69,63.27275739319222
PHN11_PHW65_0541/LH195,65.2245458953851
PHN11_PHW65_0541/PHT69,63.75296431828131
PHN11_PHW65_0548/LH195,66.42108151669267
PHN11_PHW65_0548/PHT69,63.446481956262076
PHN11_PHW65_0552/LH195,67.09655291329109
PHN11_PHW65_0552/PHT69,62.962093444452904
PHN11_PHW65_0577/LH195,66.99848918822184
PHN11_PHW65_0577/PHT69,63.728015298936256
PHN11_PHW65_0591/LH195,65.43527337932368
PHN11_PHW65_0591/PHT69,62.33121321479225
PHN11_PHW65_0604/LH195,65.90494540321355
PHN11_PHW65_0604/PHT69,63.63303360209697
PHN11_PHW65_0612/LH195,66.28093804993682
PHN11_PHW65_0612/PHT69,62.44877999052373
PHN11_PHW65_0614/LH195,65.89565225139563
PHN11_PHW65_0614/PHT69,64.1046860296737
PHN11_PHW65_0626/LH195,66.44349229476275
PHN11_PHW65_0626/PHT69,64.12564720920999
PHN11_PHW65_0637/LH195,66.69510911499441
PHN11_PHW65_0637/PHT69,63.57320290543282
PHN11_PHW65_0639/LH195,65.56218977781589
PHN11_PHW65_0639/PHT69,63.77012487481905
PHN11_PHW65_0663/LH195,65.64777541244096
PHN11_PHW65_0663/PHT69,63.00522669659119
PHN82/LH145,59.54126877888142
PHN82/PHHV4,63.54126877888141
PHN82/PHRE1,57.54126877888141
PHN82/S8324,57.54126877888142
PHRE1/LH162,55.54126877888142
PHRE1/PHR25,53.5412687788814
PHRE1/PHTD5,59.08696261452673
PHW03/LH145,57.54126877888142
PHW03/S8324,57.54126877888141
PHW52/PHM49,67.50792278120977
PHW52/PHN82,66.2807834033306
PHW65/LH195,67.11423863476413
PHW65/PHT69,64.60420352877237
PHW65_MOG_0001/LH195,67.7097314013476
PHW65_MOG_0001/PHT69,63.70061548478469
PHW65_MOG_0003/LH195,67.10895648597862
PHW65_MOG_0003/PHT69,64.22573223267595
PHW65_MOG_0006/LH195,66.74163905827848
PHW65_MOG_0006/PHT69,64.81754168411241
PHW65_MOG_0009/LH195,68.33380105911445
PHW65_MOG_0009/PHT69,65.01672017144374
PHW65_MOG_0012/LH195,67.3113667489833
PHW65_MOG_0012/PHT69,63.346890228030794
PHW65_MOG_0014/LH195,67.57999730995517
PHW65_MOG_0014/PHT69,65.24487048170415
PHW65_MOG_0015/LH195,68.05045148180967
PHW65_MOG_0015/PHT69,64.04244749001006
PHW65_MOG_0016/LH195,67.01191863650757
PHW65_MOG_0016/PHT69,65.0975218306483
PHW65_MOG_0017/LH195,67.01007383135016
PHW65_MOG_0017/PHT69,65.75360082804328
PHW65_MOG_0018/LH195,65.85247880521204
PHW65_MOG_0018/PHT69,63.52545779463505
PHW65_MOG_0021/LH195,66.89523625614684
PHW65_MOG_0021/PHT69,64.15760553402419
PHW65_MOG_0022/LH195,68.80788125285504
PHW65_MOG_0022/PHT69,64.21003165622248
PHW65_MOG_0024/LH195,67.00592770233271
PHW65_MOG_0024/PHT69,64.0358024876318
PHW65_MOG_0025/LH195,66.98690920110977
PHW65_MOG_0025/PHT69,65.19077511334746
PHW65_MOG_0029/LH195,67.74190332550616
PHW65_MOG_0029/PHT69,64.07512944116114
PHW65_MOG_0032/LH195,67.56698364044175
PHW65_MOG_0032/PHT69,65.07082516438682
PHW65_MOG_0034/LH195,68.06675474708398
PHW65_MOG_0034/PHT69,64.3464699111897
PHW65_MOG_0036/LH195,66.96312854010776
PHW65_MOG_0036/PHT69,64.85244201779224
PHW65_MOG_0037/LH195,66.87858970498093
PHW65_MOG_0037/PHT69,65.37434450900021
PHW65_MOG_0038/LH195,66.98193712653286
PHW65_MOG_0038/PHT69,63.88996312848465
PHW65_MOG_0040/LH195,66.87249550882402
PHW65_MOG_0040/PHT69,64.63928704090242
PHW65_MOG_0041/LH195,67.19201453984871
PHW65_MOG_0041/PHT69,64.97919830375605
PHW65_MOG_0048/LH195,67.49269797976476
PHW65_MOG_0048/PHT69,64.29494986972955
PHW65_MOG_0050/LH195,67.35354064635109
PHW65_MOG_0050/PHT69,64.1877738219806
PHW65_MOG_0051/LH195,67.60138030276241
PHW65_MOG_0051/PHT69,64.9533772938629
PHW65_MOG_0052/LH195,66.63625311662011
PHW65_MOG_0052/PHT69,64.46808851571475
PHW65_MOG_0054/LH195,67.13833975379946
PHW65_MOG_0054/PHT69,65.32922437618103
PHW65_MOG_0055/LH195,68.92025197593077
PHW65_MOG_0055/PHT69,66.15638198477508
PHW65_MOG_0056/LH195,67.49579691438548
PHW65_MOG_0056/PHT69,64.39451895426689
PHW65_MOG_0057/LH195,67.17759732956995
PHW65_MOG_0057/PHT69,64.19504892291707
PHW65_MOG_0059/LH195,68.42066956205905
PHW65_MOG_0059/PHT69,64.41404679413927
PHW65_MOG_0060/PHT69,64.79017510741775
PHW65_MOG_0061/LH195,68.34610413976723
PHW65_MOG_0061/PHT69,65.08820391096943
PHW65_MOG_0062/LH195,66.8523553900086
PHW65_MOG_0062/PHT69,65.15273460483319
PHW65_MOG_0063/LH195,67.28952132490392
PHW65_MOG_0063/PHT69,63.59648658314502
PHW65_MOG_0064/LH195,67.65708013637334
PHW65_MOG_0064/PHT69,65.39750536125494
PHW65_MOG_0069/LH195,67.5393518072443
PHW65_MOG_0069/PHT69,63.84048490117292
PHW65_MOG_0071/LH195,65.57067989973005
PHW65_MOG_0071/PHT69,63.71046265978404
PHW65_MOG_0072/LH195,67.26466132957631
PHW65_MOG_0072/PHT69,64.44385229534419
PHW65_MOG_0075/LH195,68.44413590121728
PHW65_MOG_0079/LH195,66.39150692960119
PHW65_MOG_0079/PHT69,63.96155355136495
PHW65_MOG_0082/LH195,68.31594695900915
PHW65_MOG_0082/PHT69,64.92429971882729
PHW65_MOG_0085/LH195,68.49459784924717
PHW65_MOG_0085/PHT69,64.86432646083536
PHW65_MOG_0086/LH195,67.99999546448369
PHW65_MOG_0086/PHT69,65.0102931285974
PHW65_MOG_0087/LH195,65.97497319539112
PHW65_MOG_0087/PHT69,65.296733896636
PHW65_MOG_0089/LH195,66.69209705101714
PHW65_MOG_0089/PHT69,64.38074009857897
PHW65_MOG_0096/LH195,67.55732306477407
PHW65_MOG_0096/PHT69,66.17161221114112
PHW65_MOG_0098/LH195,67.74403988408807
PHW65_MOG_0098/PHT69,65.22192628324787
PHW65_MOG_0106/LH195,67.52660371622777
PHW65_MOG_0106/PHT69,65.00963715413158
PHW65_MOG_0108/LH195,68.05942624882277
PHW65_MOG_0108/PHT69,64.31539520931145
PHW65_MOG_0109/LH195,67.71898641243979
PHW65_MOG_0109/PHT69,64.74116438541229
PHW65_MOG_0111/LH195,67.68184047376954
PHW65_MOG_0111/PHT69,63.50715156783958
PHW65_MOG_0115/LH195,66.88619243259417
PHW65_MOG_0116/LH195,66.43791282136294
PHW65_MOG_0116/PHT69,64.49801967476364
PHW65_MOG_0117/LH195,66.25618473133501
PHW65_MOG_0117/PHT69,65.1031254154117
PHW65_MOG_0118/LH195,67.63976944974652
PHW65_MOG_0118/PHT69,64.48240904618372
PHW65_MOG_0121/LH195,66.79838668900518
PHW65_MOG_0121/PHT69,65.27076962007501
PHW65_MOG_0122/LH195,68.7375790722428
PHW65_MOG_0122/PHT69,65.47813239183651
PHW65_MOG_0125/LH195,66.49706705162853
PHW65_MOG_0125/PHT69,64.97313773549791
PHW65_MOG_0126/LH195,67.77814399135114
PHW65_MOG_0126/PHT69,64.49992887038644
PHW65_MOG_0127/LH195,66.38461068408094
PHW65_MOG_0127/PHT69,64.28117541077964
PHW65_MOG_0128/LH195,67.76981310394022
PHW65_MOG_0128/PHT69,63.85198637785446
PHW65_MOG_0129/PHT69,65.84048490117291
PHW65_MOG_0130/LH195,66.26225920902955
PHW65_MOG_0130/PHT69,65.00517485585621
PHW65_MOG_0132/LH195,68.69528245269807
PHW65_MOG_0132/PHT69,65.46401129637182
PHW65_MOG_0133/LH195,66.80309780107167
PHW65_MOG_0133/PHT69,64.66114877457713
PHW65_MOG_0137/LH195,67.63899792427749
PHW65_MOG_0137/PHT69,64.78691331055884
PHW65_MOG_0138/LH195,67.22616487481324
PHW65_MOG_0138/PHT69,64.32502354623271
PHW65_MOG_0139/LH195,67.10478830311742
PHW65_MOG_0139/PHT69,65.53509058374375
PHW65_MOG_0142/LH195,66.99074057765152
PHW65_MOG_0142/PHT69,63.849497316866035
PHW65_MOG_0143/LH195,66.2507572985722
PHW65_MOG_0143/PHT69,64.71369699280487
PHW65_MOG_0145/LH195,66.60344759097092
PHW65_MOG_0145/PHT69,64.8781351347459
PHW65_MOG_0146/LH195,67.71006493835517
PHW65_MOG_0146/PHT69,65.27444570212484
PHW65_MOG_0148/LH195,68.13149435810537
PHW65_MOG_0148/PHT69,65.85952477111132
PHW65_MOG_0150/LH195,67.34657654790257
PHW65_MOG_0150/PHT69,64.54818168058264
PHW65_MOG_0152/LH195,67.30232203257695
PHW65_MOG_0152/PHT69,64.01264658520661
PHW65_MOG_0153/LH195,68.02444948971885
PHW65_MOG_0153/PHT69,65.0693781192524
PHW65_MOG_0155/LH195,68.17967869511197
PHW65_MOG_0155/PHT69,65.54088759728465
PHW65_MOG_0156/LH195,68.60720875035271
PHW65_MOG_0156/PHT69,65.9465491316229
PHW65_MOG_0159/LH195,67.7736244556851
PHW65_MOG_0159/PHT69,64.97028107676186
PHW65_MOG_0160/LH195,66.70982233874469
PHW65_MOG_0160/PHT69,64.24817508382421
PHW65_MOG_0162/LH195,66.43925166793753
PHW65_MOG_0162/PHT69,64.1198980848715
PHW65_MOG_0163/LH195,66.39333137857581
PHW65_MOG_0163/PHT69,64.2008216869796
PHW65_MOG_0170/LH195,66.62535759337948
PHW65_MOG_0170/PHT69,64.81353977165931
PHW65_MOG_0172/LH195,68.14745211897652
PHW65_MOG_0172/PHT69,64.95818731664546
PHW65_MOG_0173/LH195,67.73501581927488
PHW65_MOG_0173/PHT69,64.21194828223781
PHW65_MOG_0175/LH195,65.85393176250516
PHW65_MOG_0175/PHT69,64.3113685178881
PHW65_MOG_0176/LH195,65.47023401477794
PHW65_MOG_0176/PHT69,63.88002226906826
PHW65_MOG_0178/LH195,67.58469781903217
PHW65_MOG_0178/PHT69,65.70772057335662
PHW65_MOG_0179/LH195,66.45333773388616
PHW65_MOG_0179/PHT69,63.12156572051011
PHW65_MOG_0180/LH195,67.44219085244615
PHW65_MOG_0180/PHT69,65.27726534985317
PHW65_MOG_0181/LH195,67.36765388829645
PHW65_MOG_0181/PHT69,64.51022455953279
PHW65_MOG_0183/LH195,66.85132069623964
PHW65_MOG_0183/PHT69,64.515176725342
PHW65_MOG_0190/LH195,68.48935773138041
PHW65_MOG_0190/PHT69,64.75693115044467
PHW65_MOG_0191/LH195,67.31864689813389
PHW65_MOG_0191/PHT69,64.96736780151379
PHW65_MOG_0192/LH195,67.43879142883907
PHW65_MOG_0192/PHT69,65.34224956419332
PHW65_MOG_0194/LH195,68.11367121274782
PHW65_MOG_0194/PHT69,64.76396935934804
PHW65_MOG_0195/LH195,66.81420656363929
PHW65_MOG_0196/LH195,68.21021893172737
PHW65_MOG_0196/PHT69,64.77068655063445
PHW65_MOG_0199/LH195,66.8091497644538
PHW65_MOG_0199/PHT69,64.19306817678411
PHW65_MOG_0200/PHT69,65.01115310903874
PHW65_MOG_0201/LH195,66.06661917113094
PHW65_MOG_0201/PHT69,63.58297991766277
PHW65_MOG_0203/LH195,66.51150340372881
PHW65_MOG_0203/PHT69,64.89705098227263
PHW65_MOG_0209/LH195,68.32330725766286
PHW65_MOG_0209/PHT69,64.897493363443
PHW65_MOG_0213/LH195,66.27722240142836
PHW65_MOG_0213/PHT69,64.4385459601808
PHW65_MOG_0215/LH195,67.75152146222305
PHW65_MOG_0215/PHT69,64.64890622931213
PHW65_MOG_0217/LH195,66.63565875954905
PHW65_MOG_0217/PHT69,63.56268315655629
PHW65_MOG_0218/LH195,67.99628547519794
PHW65_MOG_0218/PHT69,65.01699898455912
PHW65_MOG_0221/PHT69,64.24242421807115
PHW65_MOG_0223/LH195,66.4303176727779
PHW65_MOG_0223/PHT69,64.92264785100998
PHW65_MOG_0224/LH195,67.4801117279159
PHW65_MOG_0224/PHT69,64.35487538947672
PHW65_MOG_0232/LH195,66.42660674671302
PHW65_MOG_0232/PHT69,65.12357984433748
PHW65_MOG_0236/LH195,67.97457094690881
PHW65_MOG_0236/PHT69,64.4628736031593
PHW65_MOG_0242/PHT69,64.79794289589358
PHW65_MOG_0250/LH195,66.34448273082987
PHW65_MOG_0250/PHT69,64.93181432650394
PHW65_MOG_0253/PHT69,65.69618755770556
PHW65_MOG_0262/LH195,68.65242455864924
PHW65_MOG_0262/PHT69,63.72857510672271
PHW65_MOG_0266/LH195,66.3829212631811
PHW65_MOG_0266/PHT69,64.5758287856466
PHW65_MOG_0268/LH195,67.44585912604948
PHW65_MOG_0268/PHT69,65.73041929317608
PHW65_MOG_0271/LH195,68.36546142959219
PHW65_MOG_0271/PHT69,65.38751333296673
PHW65_MOG_0277/LH195,67.12564114482545
PHW65_MOG_0277/PHT69,63.78221474853998
PHW65_MOG_0287/LH195,67.42275695539195
PHW65_MOG_0287/PHT69,64.19123139902477
PHW65_MOG_0291/LH195,66.54574810748932
PHW65_MOG_0291/PHT69,65.02038645656926
PHW65_MOG_0293/LH195,66.36073690049422
PHW65_MOG_0293/PHT69,64.69844363081373
PHW65_MOG_0294/LH195,66.58669630590884
PHW65_MOG_0294/PHT69,64.30947990042033
PHW65_MOG_0296/LH195,69.08226627275633
PHW65_MOG_0296/PHT69,64.66104462659612
PHW65_MOG_0297/LH195,67.06071196766742
PHW65_MOG_0297/PHT69,64.1860807580357
PHW65_MOG_0300/LH195,68.16656327862071
PHW65_MOG_0300/PHT69,67.10289851848702
PHW65_MOG_0305/LH195,67.09189239843744
PHW65_MOG_0305/PHT69,63.79496510200013
PHW65_MOG_0306/LH195,66.37509167342215
PHW65_MOG_0306/PHT69,63.1961099253039
PHW65_MOG_0307/LH195,68.65464083863249
PHW65_MOG_0307/PHT69,65.0327833785863
PHW65_MOG_0308/LH195,65.71984516830777
PHW65_MOG_0308/PHT69,63.21923110487418
PHW65_MOG_0310/LH195,69.87349123767294
PHW65_MOG_0310/PHT69,64.69885933841998
PHW65_MOG_0311/LH195,67.52580231416896
PHW65_MOG_0311/PHT69,65.45753310501135
PHW65_MOG_0312/LH195,66.44614794456979
PHW65_MOG_0312/PHT69,65.15365239207742
PHW65_MOG_0314/LH195,68.23270831746771
PHW65_MOG_0314/PHT69,63.94328362580926
PHW65_MOG_0315/LH195,68.25398745100966
PHW65_MOG_0315/PHT69,65.03417029418154
PHW65_MOG_0316/LH195,67.45431450286569
PHW65_MOG_0316/PHT69,64.46057882640262
PHW65_MOG_0321/LH195,66.55215148826036
PHW65_MOG_0321/PHT69,65.38850491897568
PHW65_MOG_0326/LH195,68.50095895460116
PHW65_MOG_0326/PHT69,65.18143983209727
PHW65_MOG_0327/LH195,68.02307484578442
PHW65_MOG_0327/PHT69,63.95145772396668
PHW65_MOG_0329/LH195,66.54281955522357
PHW65_MOG_0329/PHT69,64.68566107966166
PHW65_MOG_0332/LH195,69.19143734388634
PHW65_MOG_0332/PHT69,65.08367624625059
PHW65_MOG_0335/LH195,67.36278991752665
PHW65_MOG_0335/PHT69,63.96690126829228
PHW65_MOG_0338/LH195,65.87802471887238
PHW65_MOG_0338/PHT69,63.60012417883828
PHW65_MOG_0340/LH195,66.03587730485731
PHW65_MOG_0340/PHT69,63.548287593963344
PHW65_MOG_0341/LH195,66.46959889115351
PHW65_MOG_0341/PHT69,64.67923460950806
PHW65_MOG_0343/LH195,67.62543189091177
PHW65_MOG_0343/PHT69,64.54460174081223
PHW65_MOG_0350/LH195,68.11006557675853
PHW65_MOG_0350/PHT69,65.3813747044869
PHW65_MOG_0352/LH195,67.48568128351626
PHW65_MOG_0352/PHT69,64.0324615530063
PHW65_MOG_0354/LH195,66.44602781458093
PHW65_MOG_0354/PHT69,63.89652007103485
PHW65_MOG_0375/LH195,66.79593626284759
PHW65_MOG_0375/PHT69,63.23317361476081
PHW65_MOG_0377/LH195,67.15365890073194
PHW65_MOG_0377/PHT69,64.43382524286979
PHW65_MOG_0379/LH195,65.99080414617737
