taxa,PC1,PC2,PC3,PC4
PHN11_PHW65_0140/LH195,10.1340058970294,6.09678169341727,-0.525259552873858,-0.534286925925658
PHN11_PHW65_0140/PHT69,10.1340058970294,6.09678169341727,-0.525259552873858,-0.534286925925658
PHN11_PHW65_0141/LH195,8.55883803479287,0.906314904381311,-1.5754586804014,1.88309589198441
PHN11_PHW65_0141/PHT69,8.55883803479287,0.906314904381311,-1.5754586804014,1.88309589198441
PHN11_PHW65_0143/LH195,9.65814402806747,8.03167624207846,0.201507908075283,-0.409882793227758
PHN11_PHW65_0143/PHT69,9.65814402806747,8.03167624207846,0.201507908075283,-0.409882793227758
PHN11_PHW65_0144/LH195,9.70237007024693,7.4818586844465,-1.44740793489418,0.238217661730458
PHN11_PHW65_0144/PHT69,9.70237007024693,7.4818586844465,-1.44740793489418,0.238217661730458
PHN11_PHW65_0146/LH195,9.50791914640923,4.12446575173957,0.22922720138527,0.883099885725677
PHN11_PHW65_0146/PHT69,9.50791914640923,4.12446575173957,0.22922720138527,0.883099885725677
PHN11_PHW65_0147/LH195,8.65864861668863,8.81783780797406,-0.618118924044147,-1.53454443236953
PHN11_PHW65_0147/PHT69,8.65864861668863,8.81783780797406,-0.618118924044147,-1.53454443236953
PHN11_PHW65_0149/LH195,10.0376091433678,6.75322119869589,-0.450616527248908,1.14702198333503
PHN11_PHW65_0149/PHT69,10.0376091433678,6.75322119869589,-0.450616527248908,1.14702198333503
PHN11_PHW65_0154/LH195,8.20256252756836,7.34518876703656,-1.45695929540733,-0.336998837066125
PHN11_PHW65_0154/PHT69,8.20256252756836,7.34518876703656,-1.45695929540733,-0.336998837066125
PHN11_PHW65_0155/LH195,10.0707476361015,5.49942975290572,-1.32336335797221,-0.221210242208001
PHN11_PHW65_0155/PHT69,10.0707476361015,5.49942975290572,-1.32336335797221,-0.221210242208001
PHN11_PHW65_0158/LH195,9.51308022917134,7.68549940267036,-1.12354460964459,-0.0935958297082508
PHN11_PHW65_0158/PHT69,9.51308022917134,7.68549940267036,-1.12354460964459,-0.0935958297082508
PHN11_PHW65_0167/LH195,8.79875129924149,8.44071959601953,-1.81123384071915,-0.510028471467037
PHN11_PHW65_0167/PHT69,8.79875129924149,8.44071959601953,-1.81123384071915,-0.510028471467037
PHN11_PHW65_0168/LH195,10.4097112759797,4.26742419251101,0.512484815527766,0.475191751417077
PHN11_PHW65_0168/PHT69,10.4097112759797,4.26742419251101,0.512484815527766,0.475191751417077
PHN11_PHW65_0172/LH195,8.54683720710274,7.42172961613888,-1.71018980056204,-0.721615829696768
PHN11_PHW65_0172/PHT69,8.54683720710274,7.42172961613888,-1.71018980056204,-0.721615829696768
PHN11_PHW65_0176/LH195,9.48320311624191,8.01495445845657,0.259229661100225,-0.319166999853092
PHN11_PHW65_0176/PHT69,9.48320311624191,8.01495445845657,0.259229661100225,-0.319166999853092
PHN11_PHW65_0178/LH195,8.94876164200196,8.67622692449509,-1.20596621364232,-1.20687781767905
PHN11_PHW65_0178/PHT69,8.94876164200196,8.67622692449509,-1.20596621364232,-1.20687781767905
PHN11_PHW65_0179/LH195,4.73115218576308,1.24724934758255,0.152900129135128,2.01347035744269
PHN11_PHW65_0179/PHT69,4.74865741959528,1.24541092737267,0.150850135764308,2.03449939002103
PHN11_PHW65_0180/LH195,10.95283884406,3.684000135523,-1.50715016890903,0.0144391289882799
PHN11_PHW65_0180/PHT69,10.95283884406,3.684000135523,-1.50715016890903,0.0144391289882799
PHN11_PHW65_0184/LH195,9.56883020099071,6.7440992183734,-2.102820491511,-0.102820612208147
PHN11_PHW65_0184/PHT69,9.56883020099071,6.7440992183734,-2.102820491511,-0.102820612208147
PHN11_PHW65_0189/LH195,9.6226873074866,7.31256280754489,-0.434361592374474,-0.765659329539788
PHN11_PHW65_0189/PHT69,9.6226873074866,7.31256280754489,-0.434361592374474,-0.765659329539788
PHN11_PHW65_0190/LH195,9.71649129007983,6.31945208165666,-0.216630452429434,-0.221923198951559
PHN11_PHW65_0190/PHT69,9.71649129007983,6.31945208165666,-0.216630452429434,-0.221923198951559
PHN11_PHW65_0194/LH195,10.2423921831513,5.44050108049125,-0.968441978907407,-0.371801046091408
PHN11_PHW65_0194/PHT69,10.2423921831513,5.44050108049125,-0.968441978907407,-0.371801046091408
PHN11_PHW65_0205/LH195,9.15174106076824,7.33780930456012,-1.51266212272429,0.18932031211168
PHN11_PHW65_0205/PHT69,9.15174106076824,7.33780930456012,-1.51266212272429,0.18932031211168
PHN11_PHW65_0206/LH195,10.4094682022704,4.37998953456062,-0.252702996336217,-0.70355001068865
PHN11_PHW65_0206/PHT69,10.4094682022704,4.37998953456062,-0.252702996336217,-0.70355001068865
PHN11_PHW65_0209/LH195,8.90347386510178,8.33249614913185,-0.137270309971173,-0.450795601862984
PHN11_PHW65_0209/PHT69,8.90347386510178,8.33249614913185,-0.137270309971173,-0.450795601862984
PHN11_PHW65_0211/LH195,10.2461596456812,6.60785106091879,-0.669485994217977,-0.732791189443555
PHN11_PHW65_0211/PHT69,10.2461596456812,6.60785106091879,-0.669485994217977,-0.732791189443555
PHN11_PHW65_0212/LH195,9.64873642530788,7.22044352858526,-0.774429955815721,-1.13856052382148
PHN11_PHW65_0212/PHT69,9.64873642530788,7.22044352858526,-0.774429955815721,-1.13856052382148
PHN11_PHW65_0216/LH195,9.50318626236081,6.52974725019774,-0.79065066150609,-1.06396318624923
PHN11_PHW65_0216/PHT69,9.50318626236081,6.52974725019774,-0.79065066150609,-1.06396318624923
PHN11_PHW65_0217/LH195,9.45055457501456,7.13480225534674,-0.789635130175369,0.101323109715237
PHN11_PHW65_0217/PHT69,9.45055457501456,7.13480225534674,-0.789635130175369,0.101323109715237
PHN11_PHW65_0221/LH195,9.89565648484108,4.54235691726745,0.179643784688375,-0.935667922881602
PHN11_PHW65_0221/PHT69,9.89565648484108,4.54235691726745,0.179643784688375,-0.935667922881602
PHN11_PHW65_0223/LH195,9.33059024861743,5.17467931735954,0.353919894750761,-2.00987530586846
PHN11_PHW65_0223/PHT69,9.33059024861743,5.17467931735954,0.353919894750761,-2.00987530586846
PHN11_PHW65_0224/LH195,8.47091725706074,7.6729239725773,-1.36655470588461,-1.43704752040944
PHN11_PHW65_0224/PHT69,8.47091725706074,7.6729239725773,-1.36655470588461,-1.43704752040944
PHN11_PHW65_0225/LH195,10.2039597328138,5.51976223264181,0.642463480330699,-0.207759429810617
PHN11_PHW65_0225/PHT69,10.2039597328138,5.51976223264181,0.642463480330699,-0.207759429810617
PHN11_PHW65_0227/LH195,8.23176716461759,4.6445287600498,-0.86301148047706,0.544467925171544
PHN11_PHW65_0227/PHT69,8.23176716461759,4.6445287600498,-0.86301148047706,0.544467925171544
PHN11_PHW65_0237/LH195,10.346554580292,4.23140534410147,-0.292054877934703,-1.02807666682543
PHN11_PHW65_0237/PHT69,10.346554580292,4.23140534410147,-0.292054877934703,-1.02807666682543
PHN11_PHW65_0241/LH195,9.07745619875461,7.89489151363534,-2.66761484636949,0.00898523131075922
PHN11_PHW65_0241/PHT69,9.07745619875461,7.89489151363534,-2.66761484636949,0.00898523131075922
PHN11_PHW65_0242/LH195,9.47395009138299,7.69961211095984,0.19392635351568,-0.428507998909446
PHN11_PHW65_0242/PHT69,9.47395009138299,7.69961211095984,0.19392635351568,-0.428507998909446
PHN11_PHW65_0245/LH195,9.74504688352132,6.65636304993908,-0.418778742047476,-0.390744036594073
PHN11_PHW65_0245/PHT69,9.74504688352132,6.65636304993908,-0.418778742047476,-0.390744036594073
PHN11_PHW65_0248/LH195,9.64723883968145,5.87943169261568,-0.253509568273071,-1.03393241117848
PHN11_PHW65_0248/PHT69,9.64723883968145,5.87943169261568,-0.253509568273071,-1.03393241117848
PHN11_PHW65_0250/LH195,8.72324747575814,8.23758881521593,-1.38158534893134,-1.1725676195862
PHN11_PHW65_0250/PHT69,8.72324747575814,8.23758881521593,-1.38158534893134,-1.1725676195862
PHN11_PHW65_0251/LH195,9.48266155907401,8.39117558041381,-1.38303695813698,-0.453130194665493
PHN11_PHW65_0251/PHT69,9.48266155907401,8.39117558041381,-1.38303695813698,-0.453130194665493
PHN11_PHW65_0256/LH195,8.49336283259869,9.65801939690339,-1.16789223340166,-0.682639303314871
PHN11_PHW65_0256/PHT69,8.49336283259869,9.65801939690339,-1.16789223340166,-0.682639303314871
PHN11_PHW65_0257/LH195,8.41022557529386,9.70730436214606,-1.12143918762947,-1.20137800397335
PHN11_PHW65_0257/PHT69,8.41022557529386,9.70730436214606,-1.12143918762947,-1.20137800397335
PHN11_PHW65_0258/LH195,9.44781973944115,7.32050925056949,-0.926706184451294,0.469302612634186
PHN11_PHW65_0258/PHT69,9.44781973944115,7.32050925056949,-0.926706184451294,0.469302612634186
PHN11_PHW65_0260/LH195,10.1153704198704,3.86529655543194,-0.919559919657637,-0.223728658161405
PHN11_PHW65_0260/PHT69,10.1153704198704,3.86529655543194,-0.919559919657637,-0.223728658161405
PHN11_PHW65_0261/LH195,9.28435890869922,7.18514551084139,-1.28436359667986,-0.115603343424646
PHN11_PHW65_0261/PHT69,9.28435890869922,7.18514551084139,-1.28436359667986,-0.115603343424646
PHN11_PHW65_0266/LH195,9.55466309278001,7.7614534620357,-0.438977034547524,-0.193822421061521
PHN11_PHW65_0266/PHT69,9.55466309278001,7.7614534620357,-0.438977034547524,-0.193822421061521
PHN11_PHW65_0267/LH195,9.80081279743199,5.51552805143804,-0.108233148734999,-0.2431486826714
PHN11_PHW65_0267/PHT69,9.80081279743199,5.51552805143804,-0.108233148734999,-0.2431486826714
PHN11_PHW65_0274/LH195,10.091522856189,6.18088126416405,-0.797757226063856,0.219332001742128
PHN11_PHW65_0274/PHT69,10.091522856189,6.18088126416405,-0.797757226063856,0.219332001742128
PHN11_PHW65_0275/LH195,8.3807770405027,5.36972184933209,-0.107840597159211,0.879788138136653
PHN11_PHW65_0275/PHT69,8.3807770405027,5.36972184933209,-0.107840597159211,0.879788138136653
PHN11_PHW65_0276/LH195,9.94645760697114,6.2587488933186,-1.22701595491188,0.196583841967922
PHN11_PHW65_0276/PHT69,9.94645760697114,6.2587488933186,-1.22701595491188,0.196583841967922
PHN11_PHW65_0277/LH195,9.89532782472234,6.76536855692141,-0.321728854468345,-0.0680073684673577
PHN11_PHW65_0277/PHT69,9.89532782472234,6.76536855692141,-0.321728854468345,-0.0680073684673577
PHN11_PHW65_0278/LH195,9.85952169463432,5.6597555462451,-1.27489406676419,-0.593026980118229
PHN11_PHW65_0278/PHT69,9.85952169463432,5.6597555462451,-1.27489406676419,-0.593026980118229
PHN11_PHW65_0279/LH195,8.91395254256429,7.04815658684927,-0.33198626508376,-2.30101599351635
PHN11_PHW65_0279/PHT69,8.91395254256429,7.04815658684927,-0.33198626508376,-2.30101599351635
PHN11_PHW65_0282/LH195,9.80264842841149,6.34048371809903,-0.290521139494134,-0.591790677805057
PHN11_PHW65_0282/PHT69,9.80264842841149,6.34048371809903,-0.290521139494134,-0.591790677805057
PHN11_PHW65_0284/LH195,9.64928697217858,6.64754759065152,-1.00423133480606,-1.16496298425592
PHN11_PHW65_0284/PHT69,9.64928697217858,6.64754759065152,-1.00423133480606,-1.16496298425592
PHN11_PHW65_0285/LH195,8.87401729345999,7.99669346900243,-1.37977681773527,-0.711092510652723
PHN11_PHW65_0285/PHT69,8.87401729345999,7.99669346900243,-1.37977681773527,-0.711092510652723
PHN11_PHW65_0286/LH195,8.86052373073814,8.0133079674547,-1.30851015934468,-0.605017882622396
PHN11_PHW65_0286/PHT69,8.86052373073814,8.0133079674547,-1.30851015934468,-0.605017882622396
PHN11_PHW65_0288/LH195,8.87461611528743,8.66218065283644,-1.20385076164512,-0.678147025173699
PHN11_PHW65_0288/PHT69,8.87461611528743,8.66218065283644,-1.20385076164512,-0.678147025173699
PHN11_PHW65_0291/LH195,8.4167554753221,8.9181263933019,-0.849197521829851,-0.0595805882155652
PHN11_PHW65_0291/PHT69,8.4167554753221,8.9181263933019,-0.849197521829851,-0.0595805882155652
PHN11_PHW65_0294/LH195,11.1981179268953,3.29058349252144,-0.79887339538181,0.00305224330624635
PHN11_PHW65_0294/PHT69,11.1981179268953,3.29058349252144,-0.79887339538181,0.00305224330624635
PHN11_PHW65_0300/LH195,9.99008769186996,5.40684805739507,-0.820789513004889,-0.693331182351183
PHN11_PHW65_0300/PHT69,9.99008769186996,5.40684805739507,-0.820789513004889,-0.693331182351183
PHN11_PHW65_0301/LH195,9.69139093951658,6.05352318384513,-0.514086846662552,-0.439461200517285
PHN11_PHW65_0301/PHT69,9.69139093951658,6.05352318384513,-0.514086846662552,-0.439461200517285
PHN11_PHW65_0302/LH195,10.7177400897626,5.00946638261295,-1.57589334807539,0.989240177888068
PHN11_PHW65_0302/PHT69,10.7177400897626,5.00946638261295,-1.57589334807539,0.989240177888068
PHN11_PHW65_0303/LH195,9.74056740038616,7.13041592047861,-1.32494215404415,-0.224296509338129
PHN11_PHW65_0303/PHT69,9.74056740038616,7.13041592047861,-1.32494215404415,-0.224296509338129
PHN11_PHW65_0305/LH195,9.81261061461501,6.74543462790063,-0.213828953046974,0.277363898100244
PHN11_PHW65_0305/PHT69,9.81261061461501,6.74543462790063,-0.213828953046974,0.277363898100244
PHN11_PHW65_0307/LH195,9.98792272212449,6.42813619960358,-0.838129941839207,0.215757578347712
PHN11_PHW65_0307/PHT69,9.98792272212449,6.42813619960358,-0.838129941839207,0.215757578347712
PHN11_PHW65_0310/LH195,9.86678430757063,7.99971920736541,-0.50776243153785,-0.151628758008812
PHN11_PHW65_0310/PHT69,9.86678430757063,7.99971920736541,-0.50776243153785,-0.151628758008812
PHN11_PHW65_0312/LH195,8.70798331492407,5.73896541830236,-1.53914780079498,0.630072555968433
PHN11_PHW65_0312/PHT69,8.70798331492407,5.73896541830236,-1.53914780079498,0.630072555968433
PHN11_PHW65_0315/LH195,8.06236049782362,10.2512603226551,-0.571409517984751,-0.95325853213931
PHN11_PHW65_0315/PHT69,8.06236049782362,10.2512603226551,-0.571409517984751,-0.95325853213931
PHN11_PHW65_0316/LH195,8.90189389302179,8.82932950920998,-1.72857324141976,-0.547677347423733
PHN11_PHW65_0316/PHT69,8.90189389302179,8.82932950920998,-1.72857324141976,-0.547677347423733
PHN11_PHW65_0319/LH195,9.30753399150434,6.90891702715792,-0.776077027828736,-0.714813856502603
PHN11_PHW65_0319/PHT69,9.30753399150434,6.90891702715792,-0.776077027828736,-0.714813856502603
PHN11_PHW65_0320/LH195,9.14463484595164,8.29786095864302,-0.273961640071594,-0.523695659525722
PHN11_PHW65_0320/PHT69,9.14463484595164,8.29786095864302,-0.273961640071594,-0.523695659525722
PHN11_PHW65_0322/LH195,10.3413556248413,4.79091695550022,0.0805689379371466,-1.04141034281148
PHN11_PHW65_0322/PHT69,10.3413556248413,4.79091695550022,0.0805689379371466,-1.04141034281148
PHN11_PHW65_0323/LH195,10.8000658148698,4.69062412318083,-0.0449355724580788,0.679428240408712
PHN11_PHW65_0323/PHT69,10.8000658148698,4.69062412318083,-0.0449355724580788,0.679428240408712
PHN11_PHW65_0328/LH195,3.39431005585436,3.20834419500157,-0.835089920526958,1.99980005890025
PHN11_PHW65_0328/PHT69,3.41181528968656,3.20650577479169,-0.837139913897778,2.02082909147859
PHN11_PHW65_0329/LH195,9.66171291092144,8.03929649718114,-1.3007135070332,-0.366619553210742
PHN11_PHW65_0329/PHT69,9.66171291092144,8.03929649718114,-1.3007135070332,-0.366619553210742
PHN11_PHW65_0333/LH195,10.1970901214886,5.44272574401107,0.0126715515290411,-1.62128544948218
PHN11_PHW65_0333/PHT69,10.1970901214886,5.44272574401107,0.0126715515290411,-1.62128544948218
PHN11_PHW65_0336/LH195,8.74066482799201,9.60695089776823,-0.650952749105964,-0.986998068925929
PHN11_PHW65_0336/PHT69,8.74066482799201,9.60695089776823,-0.650952749105964,-0.986998068925929
PHN11_PHW65_0341/LH195,9.41686144626135,6.6920337003061,-1.25734489668343,-0.941786013807864
PHN11_PHW65_0341/PHT69,9.41686144626135,6.6920337003061,-1.25734489668343,-0.941786013807864
PHN11_PHW65_0343/LH195,9.74535162695326,7.35547675617654,-0.349001095941275,0.195647764829178
PHN11_PHW65_0343/PHT69,9.74535162695326,7.35547675617654,-0.349001095941275,0.195647764829178
PHN11_PHW65_0344/LH195,10.4581657950154,5.05675475633304,0.178852336962341,0.0756620220094501
PHN11_PHW65_0344/PHT69,10.4581657950154,5.05675475633304,0.178852336962341,0.0756620220094501
PHN11_PHW65_0345/LH195,10.4235584341974,5.35470643266204,-0.19241699000485,0.999412737294421
PHN11_PHW65_0345/PHT69,10.4235584341974,5.35470643266204,-0.19241699000485,0.999412737294421
PHN11_PHW65_0346/LH195,10.2341303871821,4.17426615591094,0.574791189094167,0.188946259144249
PHN11_PHW65_0346/PHT69,10.2341303871821,4.17426615591094,0.574791189094167,0.188946259144249
PHN11_PHW65_0347/LH195,9.74741641659944,7.31091866255288,-2.29985908610226,-0.192978568189636
PHN11_PHW65_0347/PHT69,9.74741641659944,7.31091866255288,-2.29985908610226,-0.192978568189636
PHN11_PHW65_0352/LH195,9.39556028832737,6.2587294483844,-0.886103932193968,-0.249807154058295
PHN11_PHW65_0352/PHT69,9.39556028832737,6.2587294483844,-0.886103932193968,-0.249807154058295
PHN11_PHW65_0353/LH195,10.5485393203841,4.77061688631212,-0.937241613370863,-0.361854415053214
PHN11_PHW65_0353/PHT69,10.5485393203841,4.77061688631212,-0.937241613370863,-0.361854415053214
PHN11_PHW65_0354/LH195,9.26900477386025,6.53911787559456,0.334689055360503,-0.363499715699944
PHN11_PHW65_0354/PHT69,9.26900477386025,6.53911787559456,0.334689055360503,-0.363499715699944
PHN11_PHW65_0355/LH195,11.5618321030959,2.19250010493695,-1.05412660746457,0.0495782031593715
PHN11_PHW65_0355/PHT69,11.5618321030959,2.19250010493695,-1.05412660746457,0.0495782031593715
PHN11_PHW65_0358/LH195,8.39249209776862,10.4805281135741,-1.85895630530387,0.0189953373298366
PHN11_PHW65_0358/PHT69,8.39249209776862,10.4805281135741,-1.85895630530387,0.0189953373298366
PHN11_PHW65_0359/LH195,8.8292706585159,8.3911392810594,0.22597592550504,-0.908949572574953
PHN11_PHW65_0359/PHT69,8.8292706585159,8.3911392810594,0.22597592550504,-0.908949572574953
PHN11_PHW65_0360/LH195,8.114887804527,9.19620404794138,-1.74859677686763,-0.023802496368518
PHN11_PHW65_0360/PHT69,8.114887804527,9.19620404794138,-1.74859677686763,-0.023802496368518
PHN11_PHW65_0365/LH195,10.9740493302419,3.46517054308649,-1.88117811364285,0.412043894928781
PHN11_PHW65_0365/PHT69,10.9740493302419,3.46517054308649,-1.88117811364285,0.412043894928781
PHN11_PHW65_0369/LH195,6.4433542144582,3.25922637466435,-0.0228777565220421,0.927534330511639
PHN11_PHW65_0369/PHT69,6.4433542144582,3.25922637466435,-0.0228777565220421,0.927534330511639
PHN11_PHW65_0372/LH195,8.42103194129976,9.90352675849378,-1.20301040020147,-0.552006491211871
PHN11_PHW65_0372/PHT69,8.42103194129976,9.90352675849378,-1.20301040020147,-0.552006491211871
PHN11_PHW65_0374/LH195,10.9512786102367,4.20187367630996,0.442239547076639,0.885894601333587
PHN11_PHW65_0374/PHT69,10.9512786102367,4.20187367630996,0.442239547076639,0.885894601333587
PHN11_PHW65_0378/LH195,7.9342016477535,4.60306283824243,-0.782393963751729,0.312032597334875
PHN11_PHW65_0378/PHT69,7.9342016477535,4.60306283824243,-0.782393963751729,0.312032597334875
PHN11_PHW65_0382/LH195,9.97052354807588,6.21267837376315,-1.26855001943925,-0.0137960529193742
PHN11_PHW65_0382/PHT69,9.97052354807588,6.21267837376315,-1.26855001943925,-0.0137960529193742
PHN11_PHW65_0385/LH195,9.31428707371002,7.06774519317764,-0.282999485377156,-1.07390639515586
PHN11_PHW65_0385/PHT69,9.31428707371002,7.06774519317764,-0.282999485377156,-1.07390639515586
PHN11_PHW65_0386/LH195,10.3240158786562,6.04598933545527,0.799348193019629,-0.995521959994328
PHN11_PHW65_0386/PHT69,10.3240158786562,6.04598933545527,0.799348193019629,-0.995521959994328
PHN11_PHW65_0387/LH195,8.07168118735297,10.2588922959732,-0.914100689628136,-1.05186217729955
PHN11_PHW65_0387/PHT69,8.07168118735297,10.2588922959732,-0.914100689628136,-1.05186217729955
PHN11_PHW65_0390/LH195,9.60220436109345,5.71663938415768,-0.782724489782135,-0.640191928213708
PHN11_PHW65_0390/PHT69,9.60220436109345,5.71663938415768,-0.782724489782135,-0.640191928213708
PHN11_PHW65_0393/LH195,10.0529130896163,4.63910970827314,-0.571527439210583,-0.0932884117120277
PHN11_PHW65_0393/PHT69,10.0529130896163,4.63910970827314,-0.571527439210583,-0.0932884117120277
PHN11_PHW65_0395/LH195,9.95821026894353,5.86078006019433,0.443728010020966,-1.60918886375019
PHN11_PHW65_0395/PHT69,9.95821026894353,5.86078006019433,0.443728010020966,-1.60918886375019
PHN11_PHW65_0398/LH195,9.98642784554768,6.13881500283685,-0.570768272109366,-0.92322412382422
PHN11_PHW65_0398/PHT69,9.98642784554768,6.13881500283685,-0.570768272109366,-0.92322412382422
PHN11_PHW65_0402/LH195,9.70304380226894,7.06733433951441,-0.0202539854338943,-0.84804233054817
PHN11_PHW65_0402/PHT69,9.70304380226894,7.06733433951441,-0.0202539854338943,-0.84804233054817
PHN11_PHW65_0408/LH195,9.85282304323044,5.1162007730135,1.03021695026101,0.0185270890855912
PHN11_PHW65_0408/PHT69,9.85282304323044,5.1162007730135,1.03021695026101,0.0185270890855912
PHN11_PHW65_0410/LH195,8.62314527759882,9.30304386138602,-0.98933206341997,-0.303737614871043
PHN11_PHW65_0410/PHT69,8.62314527759882,9.30304386138602,-0.98933206341997,-0.303737614871043
PHN11_PHW65_0418/LH195,8.98795188692737,7.35605470354452,-0.759543674035936,0.166065399846955
PHN11_PHW65_0418/PHT69,8.98795188692737,7.35605470354452,-0.759543674035936,0.166065399846955
PHN11_PHW65_0421/LH195,8.98456059057924,4.74030271686688,-0.414911052874563,0.0471714199153549
PHN11_PHW65_0421/PHT69,8.98456059057924,4.74030271686688,-0.414911052874563,0.0471714199153549
PHN11_PHW65_0422/LH195,10.5531260840332,5.40124287745963,-1.24971056569244,0.476452993118908
PHN11_PHW65_0422/PHT69,10.5531260840332,5.40124287745963,-1.24971056569244,0.476452993118908
PHN11_PHW65_0423/LH195,10.2419279140655,5.85278914917252,-1.22656916918043,-0.801599998063408
PHN11_PHW65_0423/PHT69,10.2419279140655,5.85278914917252,-1.22656916918043,-0.801599998063408
PHN11_PHW65_0424/LH195,9.40654946242544,6.87449765665765,0.564662854983633,0.322932196807234
PHN11_PHW65_0424/PHT69,9.40654946242544,6.87449765665765,0.564662854983633,0.322932196807234
PHN11_PHW65_0427/LH195,10.3621291667441,4.27523090896778,0.17618656239911,-1.59309103672774
PHN11_PHW65_0427/PHT69,10.3621291667441,4.27523090896778,0.17618656239911,-1.59309103672774
PHN11_PHW65_0431/LH195,8.68875631305485,9.18351328967637,-1.29964480607617,-0.348887382311733
PHN11_PHW65_0431/PHT69,8.68875631305485,9.18351328967637,-1.29964480607617,-0.348887382311733
PHN11_PHW65_0432/LH195,9.46886307485569,5.81702113269472,-0.452115487207357,-1.56591094928831
PHN11_PHW65_0432/PHT69,9.46886307485569,5.81702113269472,-0.452115487207357,-1.56591094928831
PHN11_PHW65_0443/LH195,10.0572419539376,4.84015792665357,-0.0311339933048042,-1.48827289345959
PHN11_PHW65_0443/PHT69,10.0572419539376,4.84015792665357,-0.0311339933048042,-1.48827289345959
PHN11_PHW65_0448/LH195,9.41961803442232,7.65185561335682,-0.650661028266256,-0.0677292699456437
PHN11_PHW65_0448/PHT69,9.41961803442232,7.65185561335682,-0.650661028266256,-0.0677292699456437
PHN11_PHW65_0451/LH195,7.20821385910874,12.0693143125113,-1.3136623000894,-1.24310468427281
PHN11_PHW65_0451/PHT69,7.20821385910874,12.0693143125113,-1.3136623000894,-1.24310468427281
PHN11_PHW65_0453/LH195,8.96201981378561,8.22749807045531,-0.882761972665651,0.628040770690931
PHN11_PHW65_0453/PHT69,8.96201981378561,8.22749807045531,-0.882761972665651,0.628040770690931
PHN11_PHW65_0455/LH195,8.91902761118526,7.33279567952939,-0.347955049691147,-0.180276943650451
PHN11_PHW65_0455/PHT69,8.91902761118526,7.33279567952939,-0.347955049691147,-0.180276943650451
PHN11_PHW65_0464/LH195,9.46263231753261,6.92982002140875,-0.667180765435031,-0.175883814887842
PHN11_PHW65_0464/PHT69,9.46263231753261,6.92982002140875,-0.667180765435031,-0.175883814887842
PHN11_PHW65_0470/LH195,9.05219226979786,8.18995999830006,-1.56390524692637,-0.0846345682804792
PHN11_PHW65_0470/PHT69,9.05219226979786,8.18995999830006,-1.56390524692637,-0.0846345682804792
PHN11_PHW65_0478/LH195,9.05144733745965,8.84319485302006,-0.125692439759113,-0.243299258024146
PHN11_PHW65_0478/PHT69,9.05144733745965,8.84319485302006,-0.125692439759113,-0.243299258024146
PHN11_PHW65_0481/LH195,8.62382475114769,9.27572378128446,-1.80712820723677,-1.09773767527251
PHN11_PHW65_0481/PHT69,8.62382475114769,9.27572378128446,-1.80712820723677,-1.09773767527251
PHN11_PHW65_0486/LH195,10.9632432029709,2.6834749573097,0.177316742366265,-0.144484485738473
PHN11_PHW65_0486/PHT69,10.9632432029709,2.6834749573097,0.177316742366265,-0.144484485738473
PHN11_PHW65_0491/LH195,9.58478255995587,6.68893372015718,0.345237184455,-0.174111034780653
PHN11_PHW65_0491/PHT69,9.58478255995587,6.68893372015718,0.345237184455,-0.174111034780653
PHN11_PHW65_0494/LH195,4.74423845760969,6.37385095468201,-0.26590844564988,-1.07473469158856
PHN11_PHW65_0494/PHT69,4.74423845760969,6.37385095468201,-0.26590844564988,-1.07473469158856
PHN11_PHW65_0496/LH195,9.33249782521889,7.40943042368022,-0.858423674603206,0.329857527917646
PHN11_PHW65_0496/PHT69,9.33249782521889,7.40943042368022,-0.858423674603206,0.329857527917646
PHN11_PHW65_0499/LH195,2.68973160976226,3.90785630059125,-1.29939112943777,2.06685584300515
PHN11_PHW65_0499/PHT69,2.70723684359446,3.90601788038137,-1.30144112280859,2.08788487558348
PHN11_PHW65_0512/LH195,8.73193339221785,8.5639425481108,-0.355210953289374,-0.867608669275357
PHN11_PHW65_0512/PHT69,8.73193339221785,8.5639425481108,-0.355210953289374,-0.867608669275357
PHN11_PHW65_0514/LH195,9.98271887129334,4.81452763473468,-0.622769409391562,-0.847536551208821
PHN11_PHW65_0514/PHT69,9.98271887129334,4.81452763473468,-0.622769409391562,-0.847536551208821
PHN11_PHW65_0541/LH195,7.60037219644012,7.75353583803929,-0.411758977854472,0.115148576294792
PHN11_PHW65_0541/PHT69,7.60037219644012,7.75353583803929,-0.411758977854472,0.115148576294792
PHN11_PHW65_0548/LH195,9.42950408908734,6.64957724297329,-1.29740011139245,-0.0469647011569535
PHN11_PHW65_0548/PHT69,9.42950408908734,6.64957724297329,-1.29740011139245,-0.0469647011569535
PHN11_PHW65_0552/LH195,9.53588256896642,5.03188095759193,-0.102505980614021,-1.05065555286076
PHN11_PHW65_0552/PHT69,9.53588256896642,5.03188095759193,-0.102505980614021,-1.05065555286076
PHN11_PHW65_0577/LH195,8.97812923627135,7.59995155441653,-1.41976369544965,-0.677251724180896
PHN11_PHW65_0577/PHT69,8.97812923627135,7.59995155441653,-1.41976369544965,-0.677251724180896
PHN11_PHW65_0591/LH195,8.72269965016777,9.50641359347086,-0.693555464643603,-0.563332368014899
PHN11_PHW65_0591/PHT69,8.72269965016777,9.50641359347086,-0.693555464643603,-0.563332368014899
PHN11_PHW65_0604/LH195,7.75990952754496,10.0689527321071,-0.510757072031988,-1.24600824077758
